a_form,actual_score,actual_total,away_team,ch_g0_cnt,ch_g0_pct,ch_g1_cnt,ch_g1_pct,ch_g2_cnt,ch_g2_pct,ch_g3_cnt,ch_g3_pct,ch_g4_cnt,ch_g4_pct,ch_g5_cnt,ch_g5_pct,ch_g6_cnt,ch_g6_pct,ch_g7_cnt,ch_g7_pct,ch_had_平_cnt,ch_had_平_pct,ch_had_胜_cnt,ch_had_胜_pct,ch_had_负_cnt,ch_had_负_pct,ch_pp_cnt,ch_pp_pct,form_avg,form_sum,g0,g1,g2,g3,g4,g5,g6,g7,h_form,had_d,had_l,had_max,had_min,had_range,had_w,hhad_ball,hhad_d,hhad_is_guest_give,hhad_is_home_give,hhad_l,hhad_w,home_team,match_date,match_id,match_num,score_0_0,score_0_1,score_0_2,score_0_3,score_1_0,score_1_1,score_1_2,score_1_3,score_2_0,score_2_1,score_2_2,score_2_3,score_3_0,score_3_1,score_3_2,score_3_3,top1_score,top2_score,top3_score,v36_a_att,v36_a_def,v36_combined_avg,v36_conf,v36_dir,v36_double,v36_excl_0,v36_excl_1,v36_excl_2,v36_excl_3,v36_excl_4,v36_excl_5,v36_excl_6,v36_excl_7,v36_goals,v36_h_att,v36_h_def,v36_heat,v36_reason,v36_single,league,match_type,tier,region,league_group,league_subgroup
1.8,2:0,2,惠灵顿凤凰,1,5.9,1,3.3,1,2.6,0,0,0,0,1,-3.4,1,-7.7,1,-5.6,0,0,0,0,0,0,0,0,1.8,3.6,18.0,6.2,4.0,3.45,4.7,7.0,12.0,17.0,1.8,3.75,3.9,3.9,1.65,2.25,1.65,0,3.55,0,0,1.95,3.0,墨尔本城,,2039032,,18.0,16.0,30.0,80.0,8.5,7.5,15.0,40.0,8.0,7.4,12.5,34.0,11.0,10.5,19.0,40.0,,,,1.2,0.6,1.8,近小球+0球过高→大球,大球,"0,1",,,,,,,,,"3,4,5",1.4,0.4,0,"['首选0球(变0%,n=1)', '⚠️方向冲突: Step0=大球但推荐0球(反方向)→谨慎', '双选0球+1球']",0,澳大利亚超级联赛,联赛,其他联赛,亚洲,亚洲联赛,澳大利亚超级联赛
4.2,3:1,4,麦克阿瑟FC,3,21.1,3,11.5,3,8.6,2,2.9,2,-4.4,3,-10.7,3,-12.5,3,-16.7,0,0,0,0,0,0,4,13.8,3.5,7.0,23.0,7.25,4.4,3.6,4.3,6.25,10.5,12.5,2.8,3.75,1.79,3.75,1.79,1.96,3.3,1.0,3.65,0,1,3.35,1.8,珀斯光荣,,2039035,,23.0,10.5,11.5,18.0,15.0,7.75,7.25,12.5,21.0,10.0,10.0,16.5,40.0,23.0,22.0,31.0,,,,1.4,2.8,3.5,强,大球,"2,3",,,,,,,,,"3,4,5",1.2,1.6,0,"['首选2球(变0%,n=3)', '⚠️方向冲突: Step0=大球但推荐2球(反方向)→谨慎', '双选2球+3球']",2,澳大利亚超级联赛,联赛,其他联赛,亚洲,亚洲联赛,澳大利亚超级联赛
3.2,2:2,4,纽卡斯尔喷气机,1,-6.7,2,8.3,3,9.3,2,8.3,0,0,2,0,3,-16.7,3,-19.0,0,0,0,0,0,0,1,0.7,3.5,7.0,28.0,9.75,5.3,3.9,4.2,5.5,7.5,8.5,3.8,3.72,2.6,3.72,2.1,1.62,2.1,0,4.23,0,0,1.57,3.9,墨尔本胜利,,2039135,,28.0,19.0,22.0,42.0,14.5,8.75,10.0,20.0,14.0,8.0,9.0,18.0,22.0,14.0,15.0,24.0,,,,1.6,1.6,3.5,中,大球,"1,2",,,,,,,,,"3,4,6",2.4,1.4,0,"['首选1球(变0%,n=2)', '⚠️方向冲突: Step0=大球但推荐1球(反方向)→谨慎', '双选1球+2球']",1,澳大利亚超级联赛,联赛,其他联赛,亚洲,亚洲联赛,澳大利亚超级联赛
3.6,2:1,3,西悉尼漫步者,0,0,2,6.4,1,2.4,3,-1.4,0,0,2,0,2,-4.5,1,-7.1,0,0,0,0,0,0,1,7.4,2.8,5.6,21.0,7.45,4.35,3.45,4.4,6.5,10.5,13.0,2.0,3.88,2.75,3.88,1.97,1.91,1.97,0,3.95,0,0,1.64,3.75,惠灵顿凤凰,,2039153,,21.0,15.0,18.5,35.0,12.0,8.0,9.25,18.0,13.0,7.5,10.0,18.0,22.0,13.0,16.0,32.0,,,,1.0,2.6,2.8,中(防守矛盾⚠️),大球,"1,2",,,,,,,,,"3,4,5",1.2,0.8,0,"['首选1球(变0%,n=2)', '⚠️方向冲突: Step0=大球但推荐1球(反方向)→谨慎', '双选1球+2球']",1,澳大利亚超级联赛,联赛,其他联赛,亚洲,亚洲联赛,澳大利亚超级联赛
3.2,0:0,0,珀斯光荣,2,0,2,0,3,2.4,1,2.8,2,0,2,0.7,3,-4.5,3,-11.5,0,0,0,0,0,0,1,-3.2,2.6,5.2,21.0,7.0,4.3,3.65,4.4,6.75,10.5,11.5,2.0,4.1,4.6,4.6,1.5,3.0999999999999996,1.5,0,3.65,0,0,2.2,2.5,悉尼FC,,2039156,,21.0,20.0,35.0,90.0,9.5,9.0,16.0,42.0,8.25,7.0,12.0,35.0,10.5,9.5,17.0,40.0,,,,1.6,1.6,2.6,中(防守矛盾⚠️),大球,"1,2",,,,,,,,,"3,4,6",1.0,1.0,0,"['首选1球(变0%,n=2)', '⚠️方向冲突: Step0=大球但推荐1球(反方向)→谨慎', '双选1球+2球']",1,澳大利亚超级联赛,联赛,其他联赛,亚洲,亚洲联赛,澳大利亚超级联赛
4.2,3:1,4,麦克阿瑟FC,2,20.0,3,17.4,4,8.7,2,5.5,1,-2.4,2,-5.0,3,-10.5,4,-26.1,0,0,0,0,0,0,5,17.2,3.5,7.0,30.0,9.1,5.0,3.85,4.15,5.7,8.5,8.5,2.8,4.2,3.55,4.2,1.64,2.5600000000000005,1.64,0,3.7,0,0,1.95,2.89,阿德莱德联,,2039180,,30.0,22.0,32.0,56.0,13.0,9.25,13.0,25.0,12.5,7.5,9.5,22.0,17.0,10.5,13.5,26.0,,,,1.6,2.6,3.5,中(防守矛盾⚠️),大球,"1,2",,,,,,,,,"3,4,6",1.6,1.2,0,"['首选1球(变0%,n=3)', '⚠️方向冲突: Step0=大球但推荐1球(反方向)→谨慎', '双选1球+2球']",1,澳大利亚超级联赛,联赛,其他联赛,亚洲,亚洲联赛,澳大利亚超级联赛
2.2,4:0,4,惠灵顿凤凰,3,-26.0,4,-15.6,4,-6.5,3,4.1,3,2.4,3,8.3,4,15.8,3,13.6,0,0,0,0,0,0,2,-10.3,3.2,6.4,18.5,6.75,4.3,3.8,4.35,6.5,11.0,12.5,4.2,3.52,2.39,3.52,2.34,1.1800000000000002,2.34,0,4.35,0,0,1.45,4.78,麦克阿瑟FC,,2039288,,18.5,13.0,16.0,35.0,11.5,7.25,10.0,20.0,14.0,9.0,9.25,18.0,25.0,16.0,17.5,27.0,,,,1.4,0.8,3.2,强(防守一致),大球,"2,3",,,,,,,,,"3,4,5",1.6,2.6,0,"['首选2球(变0%,n=4)', '⚠️方向冲突: Step0=大球但推荐2球(反方向)→谨慎', '双选2球+3球']",2,澳大利亚超级联赛,联赛,其他联赛,亚洲,亚洲联赛,澳大利亚超级联赛
3.4,4:0,4,中央海岸水手,3,-23.7,2,-4.8,4,-0.9,1,2.6,0,0,4,8.8,2,0,3,-5.8,0,0,0,0,0,0,6,-5.3,3.4,6.8,29.0,10.0,5.55,4.0,4.1,5.55,7.75,7.3,3.4,5.1,5.5,5.5,1.33,4.17,1.33,0,3.85,0,0,2.74,1.98,纽卡斯尔喷气机,,2039309,,29.0,29.0,45.0,90.0,13.0,11.0,16.0,37.0,11.5,7.5,11.5,28.0,13.0,8.75,13.0,27.0,,,,1.4,2.0,3.4,强,大球,"1,2",,,,,,,,,"3,4,5",1.6,1.8,0,"['首选1球(变0%,n=2)', '⚠️方向冲突: Step0=大球但推荐1球(反方向)→谨慎', '双选1球+2球']",1,澳大利亚超级联赛,联赛,其他联赛,亚洲,亚洲联赛,澳大利亚超级联赛
3.8,0:2,2,墨尔本胜利,1,-13.0,1,6.4,2,8.9,3,8.2,2,-5.9,2,-4.0,1,-5.0,3,-13.6,0,0,0,0,0,0,2,0,3.7,7.4,20.0,8.3,4.9,3.95,4.0,6.0,9.5,9.5,3.6,3.8,1.83,3.8,1.83,1.9699999999999998,3.13,1.0,3.7,0,1,3.45,1.76,西悉尼漫步者,,2039310,,20.0,12.0,12.5,20.0,17.0,8.25,7.5,13.0,23.0,11.0,9.0,16.0,50.0,22.0,21.0,27.0,,,,2.4,1.4,3.7,强(防守一致),大球,"1,2",,,,,,,,,"3,4,7",1.0,2.6,0,"['首选1球(变0%,n=1)', '⚠️方向冲突: Step0=大球但推荐1球(反方向)→谨慎', '双选1球+2球']",1,澳大利亚超级联赛,联赛,其他联赛,亚洲,亚洲联赛,澳大利亚超级联赛
3.2,1:2,3,阿德莱德联,1,11.8,3,10.8,3,7.6,2,0,2,-5.4,3,-4.0,4,-8.3,4,-18.8,0,0,0,0,0,0,3,-2.3,3.1,6.2,19.0,6.65,4.25,3.55,4.4,7.2,11.0,13.0,3.0,3.54,2.82,3.54,2.03,1.5100000000000002,2.03,0,4.1,0,0,1.6,3.85,墨尔本城,,2039338,,19.0,15.0,21.0,50.0,10.0,7.25,10.5,26.0,12.0,7.5,9.5,23.0,18.0,13.5,18.0,28.0,,,,2.0,1.2,3.1,中(防守矛盾⚠️),大球,"1,2",,,,,,,,,"3,4,5",2.2,0.8,0,"['首选1球(变0%,n=3)', '⚠️方向冲突: Step0=大球但推荐1球(反方向)→谨慎', '双选1球+2球']",1,澳大利亚超级联赛,联赛,其他联赛,亚洲,亚洲联赛,澳大利亚超级联赛
3.2,1:1,2,墨尔本城,1,9.5,4,-3.3,2,4.5,3,1.4,4,-6.3,2,0,1,-5.6,1,-6.9,0,0,0,0,0,0,0,0,3.0,6.0,11.5,4.45,3.5,3.65,5.2,10.5,17.0,27.0,2.8,3.1,3.13,3.13,2.05,1.08,2.05,0,3.75,0,0,1.57,4.45,奥克兰FC,2026-05-02,2039447,,11.5,9.5,17.0,38.0,7.5,6.25,10.0,26.0,10.0,7.0,11.5,29.0,19.0,15.0,24.0,50.0,,,,2.06,1.22,3.0,弱,大球,"0,1",,,,,,,,,"0,1,2",1.25,1.61,0,"['首选0球(变0%,n=1)', '⚠️方向冲突: Step0=大球但推荐0球(反方向)→谨慎', '双选0球+1球']",0,澳大利亚超级联赛,联赛,其他联赛,亚洲,亚洲联赛,澳大利亚超级联赛
1.8,0:1,1,悉尼FC,1,21.4,3,13.0,2,7.9,4,-5.7,3,-8.5,3,-6.1,2,-3.7,2,-5.3,3,5.1,4,-5.3,4,6.1,1,3.3,2.5,5.0,17.0,6.5,4.1,3.3,4.3,7.75,13.0,18.0,3.2,3.5,3.5,3.5,1.8,1.7,1.8,0,3.7,0,0,1.76,3.45,墨尔本胜利,2026-05-02,2039451,,17.0,13.0,21.0,45.0,9.0,6.75,10.0,24.0,9.75,7.5,10.0,27.0,17.0,13.0,19.0,38.0,,,,1.1,0.84,2.5,强,大球,"0,1",,,,,,,,,"3,4,5",1.94,1.13,0,"['首选0球(变0%,n=1)', '⚠️方向冲突: Step0=大球但推荐0球(反方向)→谨慎', '双选0球+1球']",0,澳大利亚超级联赛,联赛,其他联赛,亚洲,亚洲联赛,澳大利亚超级联赛
3.4,1:1,2,阿德莱德联,4,14.3,5,1.8,5,4.1,5,-2.9,6,-4.2,4,1.2,5,0,5,-11.9,4,-7.0,7,7.5,8,-4.8,1,-8.3,3.0,6.0,16.0,5.7,3.85,3.4,4.55,8.5,14.0,18.5,2.6,3.2,3.16,3.2,2.0,1.2000000000000002,2.0,0,3.9,0,0,1.61,4.0,奥克兰FC,2026-05-09,2039594,,16.0,11.0,19.0,45.0,9.0,6.5,9.5,22.0,10.5,7.5,9.75,26.0,19.0,15.0,22.0,32.0,,,,2.14,1.12,3.0,中,大球,"0,5",,,,,,,,,5,1.2,1.39,0,"['首选0球(变0%,n=4)', '⚠️方向冲突: Step0=大球但推荐0球(反方向)→谨慎', '双选0球+5球']",0,澳大利亚超级联赛,联赛,其他联赛,亚洲,亚洲联赛,澳大利亚超级联赛
2.6,0:3,3,奥克兰FC,2,-13.3,2,-9.6,3,-1.3,3,-1.4,3,5.1,4,9.7,4,16.0,3,5.9,9,-11.8,4,-1.9,8,14.8,5,-10.0,2.6,5.2,13.0,5.2,3.75,3.55,5.15,8.5,14.5,18.0,2.6,3.0,3.1,3.1,2.11,0.9900000000000002,2.11,0,3.75,0,0,1.55,4.6,阿德莱德联,2026-05-15,2039741,,13.0,11.5,17.0,35.0,9.0,6.0,10.0,26.0,11.0,7.5,10.0,30.0,21.0,15.0,20.0,29.0,,,,1.16,1.31,2.6,中(防守矛盾⚠️),大球,"0,1",,,,,,,,,"3,4,5",1.62,1.0,0,"['首选0球(变0%,n=2)', '⚠️方向冲突: Step0=大球但推荐0球(反方向)→谨慎', '双选0球+1球']",0,澳大利亚超级联赛,联赛,其他联赛,亚洲,亚洲联赛,澳大利亚超级联赛
1.8,1:1,2,悉尼FC,4,5.6,6,15.2,6,2.5,2,0,3,-5.6,6,-9.0,6,0,5,-6.2,3,-3.7,3,2.0,4,0.3,1,-7.7,2.6,5.2,19.0,7.2,4.1,3.5,4.25,6.6,12.5,15.0,3.4,3.37,2.92,3.37,2.04,1.33,2.04,0,3.85,0,0,1.6,4.1,纽卡斯尔喷气机,2026-05-16,2039756,,19.0,12.0,18.0,35.0,11.5,7.0,9.5,20.0,13.0,7.25,9.75,21.0,22.0,13.5,18.0,30.0,,,,1.16,0.68,2.6,强(防守一致),大球,"3,4",,,,,,,,,"3,4,5",2.03,1.2,0,"['首选3球(变0%,n=2)', '双选3球+4球']",3,澳大利亚超级联赛,联赛,其他联赛,亚洲,亚洲联赛,澳大利亚超级联赛
1.8,1:0,1,悉尼FC,1,-5.0,1,-3.4,1,-3.1,1,1.4,1,3.4,1,8.7,1,14.3,0,0,4,-8.7,3,3.8,2,4.7,3,-17.7,2.1,4.2,9.5,4.25,3.15,3.65,6.0,12.5,24.0,30.0,2.4,2.73,3.31,3.31,2.17,1.1400000000000001,2.17,0,3.65,0,0,1.53,4.95,奥克兰FC,2026-05-23,2039896,,9.5,9.0,16.0,38.0,7.0,5.0,10.0,26.0,10.5,8.0,11.0,35.0,21.0,18.0,30.0,50.0,,,,1.03,0.84,2.1,中,小球,"0,1",,,,,,,,,"0,1,2",1.63,0.85,0,"['首选0球(变0%,n=1)', '双选0球+1球']",0,澳大利亚超级联赛,联赛,其他联赛,亚洲,亚洲联赛,澳大利亚超级联赛
