a_form,actual_score,actual_total,away_team,ch_g0_cnt,ch_g0_pct,ch_g1_cnt,ch_g1_pct,ch_g2_cnt,ch_g2_pct,ch_g3_cnt,ch_g3_pct,ch_g4_cnt,ch_g4_pct,ch_g5_cnt,ch_g5_pct,ch_g6_cnt,ch_g6_pct,ch_g7_cnt,ch_g7_pct,ch_had_平_cnt,ch_had_平_pct,ch_had_胜_cnt,ch_had_胜_pct,ch_had_负_cnt,ch_had_负_pct,ch_pp_cnt,ch_pp_pct,form_avg,form_sum,g0,g1,g2,g3,g4,g5,g6,g7,h_form,had_d,had_l,had_max,had_min,had_range,had_w,hhad_ball,hhad_d,hhad_is_guest_give,hhad_is_home_give,hhad_l,hhad_w,home_team,match_date,match_id,match_num,score_0_0,score_0_1,score_0_2,score_0_3,score_1_0,score_1_1,score_1_2,score_1_3,score_2_0,score_2_1,score_2_2,score_2_3,score_3_0,score_3_1,score_3_2,score_3_3,top1_score,top2_score,top3_score,v36_a_att,v36_a_def,v36_combined_avg,v36_conf,v36_dir,v36_double,v36_excl_0,v36_excl_1,v36_excl_2,v36_excl_3,v36_excl_4,v36_excl_5,v36_excl_6,v36_excl_7,v36_goals,v36_h_att,v36_h_def,v36_heat,v36_reason,v36_single,league,match_type,tier,region,league_group,league_subgroup
2.8,1:0,1,AC奥卢,4,-18.8,4,-6.9,4,-3.9,1,-2.9,4,6.2,5,10.4,5,15.4,4,21.1,1,1.5,2,9.1,2,-8.7,2,3.5,3.2,6.4,13.0,5.4,3.7,3.35,5.1,8.5,15.0,23.0,3.6,3.4,2.2,3.4,2.2,1.1999999999999997,2.63,0,4.55,0,0,1.36,5.75,坦佩雷山猫,2026-05-08,2039574,,13.0,9.5,12.0,26.0,10.0,6.5,7.8,18.0,13.0,8.0,11.5,23.0,27.0,19.0,24.0,42.0,,,,1.49,1.29,3.2,强(防守强化),大球,"0,1",,,,,,,,,"3,4,7",1.43,2.06,0,"['首选0球(变0%,n=4)', '⚠️方向冲突: Step0=大球但推荐0球(反方向)→谨慎', '双选0球+1球']",0,芬兰超级联赛,联赛,其他联赛,欧洲,北欧联赛,芬兰超级联赛
4.0,0:0,0,塞伊奈约基,1,-15.8,1,-3.2,0,0,0,0,0,0,1,4.2,1,8.3,1,6.2,3,-1.2,3,1.3,3,-3.3,0,0,3.2,6.4,16.0,6.1,4.0,3.45,4.6,7.5,13.0,17.0,2.4,4.05,4.45,4.45,1.52,2.93,1.52,0,3.45,0,0,2.16,2.66,库奥皮奥,2026-05-09,2039579,,16.0,16.0,27.0,65.0,8.2,7.5,13.0,34.0,8.5,7.0,13.0,31.0,12.0,11.0,19.0,40.0,,,,2.65,1.15,3.2,弱(盘口矛盾),大球,"0,1",,,,,,,,,"0,1,2",1.08,1.37,0,"['首选0球(变0%,n=1)', '⚠️方向冲突: Step0=大球但推荐0球(反方向)→谨慎', '双选0球+1球']",0,芬兰超级联赛,联赛,其他联赛,欧洲,北欧联赛,芬兰超级联赛
2.6,2:0,2,雅罗,0,0,1,4.1,1,2.9,0,0,0,0,1,-4.8,1,-10.5,1,-10.3,0,0,0,0,0,0,0,0,2.3,4.6,13.0,5.1,3.5,3.4,5.2,9.0,17.0,26.0,2.0,4.1,6.2,6.2,1.38,4.82,1.38,0,3.15,0,0,2.55,2.38,国际图尔库,2026-05-09,2039603,,13.0,15.0,32.0,90.0,6.5,8.0,16.0,55.0,6.0,6.5,17.0,60.0,10.0,10.0,24.0,65.0,,,,1.66,1.06,2.3,弱(盘口矛盾),大球,"0,1",,,,,,,,,"0,1,2",0.98,0.95,0,"['首选0球(变0%,n=0)', '⚠️方向冲突: Step0=大球但推荐0球(反方向)→谨慎', '双选0球+1球']",0,芬兰超级联赛,联赛,其他联赛,欧洲,北欧联赛,芬兰超级联赛
3.2,2:2,4,坦佩雷山猫,1,10.5,1,9.4,1,2.6,2,-2.9,0,0,2,-3.4,2,-7.7,2,-6.2,4,1.9,4,-0.6,4,0,2,0,2.6,5.2,21.0,7.0,4.0,3.35,4.5,7.0,12.0,15.0,2.0,3.85,4.55,4.55,1.54,3.01,1.54,0,3.35,0,0,2.16,2.72,赫尔辛基,2026-05-16,2039758,,21.0,16.0,27.0,65.0,9.0,7.5,14.0,35.0,9.0,7.0,12.0,35.0,12.5,10.0,18.0,40.0,,,,2.17,0.89,2.6,中(防守矛盾⚠️),大球,"1,2",,,,,,,,,"3,4,5",1.65,0.51,0,"['首选1球(变0%,n=1)', '⚠️方向冲突: Step0=大球但推荐1球(反方向)→谨慎', '双选1球+2球']",1,芬兰超级联赛,联赛,其他联赛,欧洲,北欧联赛,芬兰超级联赛
3.6,5:0,5,雅罗,1,-7.7,2,-3.0,2,-5.7,1,-2.9,2,4.9,2,10.5,2,15.2,2,40.0,3,-8.9,1,2.9,3,5.6,3,-12.3,2.8,5.6,12.0,4.8,3.3,3.35,5.4,10.5,19.0,35.0,2.0,2.85,3.19,3.19,2.15,1.04,2.15,0,3.8,0,0,1.53,4.75,赫尔辛基火花,2026-05-17,2039773,,12.0,10.0,16.0,38.0,8.0,5.5,10.5,25.0,11.0,7.5,11.5,26.0,21.0,16.5,23.0,45.0,,,,1.7,2.47,2.8,强,小球,"0,1",,,,,,,,,"0,1,2",1.42,0.61,0,"['首选0球(变0%,n=1)', '双选0球+1球']",0,芬兰超级联赛,联赛,其他联赛,欧洲,北欧联赛,芬兰超级联赛
2.4,1:0,1,TPS图尔库,0,0,0,0,1,-4.3,1,-1.4,1,4.0,1,2.8,1,6.2,1,8.7,2,-1.9,2,3.4,2,-8.8,1,-4.0,2.4,4.8,14.0,5.25,3.35,3.4,5.2,9.25,17.0,25.0,2.4,3.65,5.2,5.2,1.51,3.6900000000000004,1.51,0,3.3,0,0,2.18,2.72,AC奥卢,2026-05-17,2039774,,14.0,15.0,31.0,70.0,7.0,7.5,15.5,42.0,7.5,6.75,15.0,43.0,11.0,10.5,23.0,60.0,,,,1.79,0.65,2.4,弱(盘口矛盾),大球,"0,2",,,,,,,,,"0,2,3",1.09,1.14,0,"['首选0球(变0%,n=0)', '⚠️方向冲突: Step0=大球但推荐0球(反方向)→谨慎', '双选0球+2球']",0,芬兰超级联赛,联赛,其他联赛,欧洲,北欧联赛,芬兰超级联赛
3.2,1:1,2,瓦萨,0,0,1,3.7,2,-1.6,1,-2.7,4,1.6,4,-4.2,3,4.3,1,8.6,4,-3.1,8,13.9,5,-14.2,4,-15.3,3.2,6.4,9.5,4.25,3.1,3.6,6.3,11.5,24.0,38.0,3.2,2.86,2.9,2.9,2.3,0.6000000000000001,2.3,0,3.85,0,0,1.45,5.55,拉赫蒂,2026-05-18,2039816,,9.5,8.5,14.0,37.0,7.0,5.6,9.5,28.0,10.0,7.5,13.0,33.0,22.0,18.0,32.0,65.0,,,,2.97,0.66,3.2,强(防守强化),大球,"0,1",,,,,,,,,"3,4,5",1.98,1.15,0,"['首选0球(变0%,n=0)', '⚠️方向冲突: Step0=大球但推荐0球(反方向)→谨慎', '双选0球+1球']",0,芬兰超级联赛,联赛,其他联赛,欧洲,北欧联赛,芬兰超级联赛
3.6,1:3,4,国际图尔库,2,-23.1,0,0,1,3.0,1,1.5,1,1.0,2,8.1,2,0,2,0,3,-1.5,4,1.5,4,0,1,-5.1,3.4000000000000004,6.800000000000001,10.0,5.0,3.45,3.45,5.25,10.0,19.0,32.0,3.2,3.2,1.94,3.32,1.94,1.38,3.32,1.0,3.42,0,1,4.35,1.65,坦佩雷山猫,2026-05-20,2039848,,10.0,7.5,10.0,19.0,10.0,7.0,6.8,14.0,17.0,10.0,12.0,22.0,42.0,26.0,30.0,50.0,,,,3.3,0.72,3.4,强(防守一致),大球,"0,1",,,,,,,,,"3,4,5",2.13,1.11,0,"['首选0球(变0%,n=2)', '⚠️方向冲突: Step0=大球但推荐0球(反方向)→谨慎', '双选0球+1球']",0,芬兰超级联赛,联赛,其他联赛,欧洲,北欧联赛,芬兰超级联赛
4.2,3:0,3,雅罗,1,20.0,1,9.1,1,3.9,0,0,1,-6.2,1,-3.1,2,-13.3,2,-17.4,4,3.5,4,-3.0,4,11.1,4,-10.0,2.9000000000000004,5.800000000000001,18.0,6.0,3.95,3.35,4.5,7.75,13.0,19.0,1.6,4.4,7.5,7.5,1.3,6.2,1.3,0,3.25,0,0,2.86,2.12,库奥皮奥,2026-05-21,2039850,,18.0,18.0,38.0,120.0,7.0,9.0,17.0,50.0,7.0,6.5,17.0,50.0,9.5,9.0,19.0,60.0,,,,1.26,3.36,2.9,强,大球,"0,1",,,,,,,,,"3,4,5",0.9,0.72,0,"['首选0球(变0%,n=1)', '⚠️方向冲突: Step0=大球但推荐0球(反方向)→谨慎', '双选0球+1球']",0,芬兰超级联赛,联赛,其他联赛,欧洲,北欧联赛,芬兰超级联赛
2.4,2:1,3,赫尔辛基,3,0,4,1.9,4,-5.6,4,0,5,6.0,5,4.7,6,-3.1,6,-4.3,7,-10.7,10,1.4,9,6.0,6,-18.0,2.9,5.8,14.0,5.4,3.4,3.4,5.3,9.0,15.5,22.0,3.4,3.02,1.94,3.53,1.94,1.5899999999999999,3.53,1.0,3.62,0,1,4.05,1.65,瓦萨,2026-05-23,2039882,,14.0,8.5,10.0,19.0,11.5,6.5,6.5,13.0,19.0,9.0,12.5,21.0,40.0,28.0,27.0,45.0,,,,1.82,0.91,2.9,中,大球,"0,1",,,,,,,,,"3,5",2.67,0.73,0,"['首选0球(变0%,n=3)', '⚠️方向冲突: Step0=大球但推荐0球(反方向)→谨慎', '双选0球+1球']",0,芬兰超级联赛,联赛,其他联赛,欧洲,北欧联赛,芬兰超级联赛
