a_form,actual_score,actual_total,away_team,ch_g0_cnt,ch_g0_pct,ch_g1_cnt,ch_g1_pct,ch_g2_cnt,ch_g2_pct,ch_g3_cnt,ch_g3_pct,ch_g4_cnt,ch_g4_pct,ch_g5_cnt,ch_g5_pct,ch_g6_cnt,ch_g6_pct,ch_g7_cnt,ch_g7_pct,ch_had_平_cnt,ch_had_平_pct,ch_had_胜_cnt,ch_had_胜_pct,ch_had_负_cnt,ch_had_负_pct,ch_pp_cnt,ch_pp_pct,form_avg,form_sum,g0,g1,g2,g3,g4,g5,g6,g7,h_form,had_d,had_l,had_max,had_min,had_range,had_w,hhad_ball,hhad_d,hhad_is_guest_give,hhad_is_home_give,hhad_l,hhad_w,home_team,match_date,match_id,match_num,score_0_0,score_0_1,score_0_2,score_0_3,score_1_0,score_1_1,score_1_2,score_1_3,score_2_0,score_2_1,score_2_2,score_2_3,score_3_0,score_3_1,score_3_2,score_3_3,top1_score,top2_score,top3_score,v36_a_att,v36_a_def,v36_combined_avg,v36_conf,v36_dir,v36_double,v36_excl_0,v36_excl_1,v36_excl_2,v36_excl_3,v36_excl_4,v36_excl_5,v36_excl_6,v36_excl_7,v36_goals,v36_h_att,v36_h_def,v36_heat,v36_reason,v36_single,league,match_type,tier,region,league_group,league_subgroup
1.8,1:2,3,伯恩茅斯,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.7,5.4,21.0,7.0,4.2,3.45,4.4,6.5,11.5,15.0,3.6,3.52,2.98,3.52,1.96,1.56,1.96,0,3.96,0,0,1.63,3.8,纽卡斯尔联,,2039169,,21.0,14.0,21.0,48.0,10.5,7.5,9.25,21.0,12.0,7.0,10.5,22.0,19.0,12.5,17.5,32.0,,,,1.0,0.8,2.7,弱(高球不动降权),大球,"1,2",,,,,,,,,"1,2,3",1.2,2.4,0,"['首选1球(变0%,n=0)', '⚠️方向冲突: Step0=大球但推荐1球(反方向)→谨慎', '双选1球+2球']",1,英格兰超级联赛,联赛,顶级联赛,欧洲,五大联赛,英格兰超级联赛
3.0,4:1,5,伯恩利,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.6,5.2,14.0,5.2,3.5,3.4,5.0,9.25,16.0,26.0,2.2,4.15,6.3,6.3,1.37,4.93,1.37,0,3.32,0,0,2.62,2.24,诺丁汉森林,,2039189,,14.0,16.0,36.0,120.0,6.5,7.5,16.0,60.0,6.5,6.5,16.0,65.0,9.0,10.0,25.0,75.0,,,,0.8,2.2,2.6,弱(高球不动降权),大球,"0,1",,,,,,,,,"0,1,2",1.6,0.6,0,"['首选0球(变0%,n=0)', '⚠️方向冲突: Step0=大球但推荐0球(反方向)→谨慎', '双选0球+1球']",0,英格兰超级联赛,联赛,顶级联赛,欧洲,五大联赛,英格兰超级联赛
1.4,4:3,7,桑德兰,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.2,4.4,12.0,4.75,3.2,3.55,5.5,10.0,20.0,29.0,3.0,3.5,4.85,4.85,1.57,3.2799999999999994,1.57,0,3.35,0,0,2.09,2.84,阿斯顿维拉,,2039190,,12.0,13.0,27.0,90.0,6.5,6.5,12.0,50.0,7.0,6.5,15.0,50.0,12.0,11.5,24.0,75.0,,,,0.8,0.6,2.2,弱(高球不动降权),大球,"0,2",,,,,,,,,"0,2,3",2.2,0.8,0,"['首选0球(变0%,n=0)', '⚠️方向冲突: Step0=大球但推荐0球(反方向)→谨慎', '双选0球+2球']",0,英格兰超级联赛,联赛,顶级联赛,欧洲,五大联赛,英格兰超级联赛
2.6,1:2,3,利物浦,1,-7.1,1,-2.0,1,-1.4,1,1.4,1,1.0,1,2.8,1,2.9,1,8.3,0,0,0,0,0,0,0,0,2.9000000000000004,5.800000000000001,13.0,4.9,3.45,3.55,5.05,9.25,17.5,26.0,3.2,3.2,2.1,3.2,2.1,1.1,2.94,1.0,3.95,0,1,4.32,1.55,埃弗顿,,2039191,,13.0,8.0,10.0,19.0,10.5,5.85,7.2,14.5,16.0,9.0,11.5,22.0,40.0,24.0,28.0,50.0,,,,0.6,2.0,2.9,0球区间铁律,大球,"0,1",,,,,,,,,"3,4,5",2.0,1.2,0,"['首选0球(变0%,n=1)', '⚠️方向冲突: Step0=大球但推荐0球(反方向)→谨慎', '双选0球+1球']",0,英格兰超级联赛,联赛,顶级联赛,欧洲,五大联赛,英格兰超级联赛
1.8,2:1,3,阿森纳,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3,4.6,12.0,4.5,3.3,3.65,5.3,10.0,21.0,30.0,2.8,3.4,3.88,3.88,1.73,2.15,1.73,0,3.38,0,0,1.87,3.35,曼彻斯特城,,2039197,,12.0,12.0,22.0,65.0,7.0,6.25,10.5,34.0,8.0,6.75,12.5,36.0,15.5,12.0,23.0,55.0,,,,0.6,1.2,2.3,修正(否决),大球,"0,1",,,,,,,,,"3,4,5",2.2,0.6,0,"['首选0球(变0%,n=0)', '⚠️方向冲突: Step0=大球但推荐0球(反方向)→谨慎', '双选0球+1球']",0,英格兰超级联赛,联赛,顶级联赛,欧洲,五大联赛,英格兰超级联赛
3.2,0:0,0,西汉姆联,0,0,2,7.3,1,1.5,2,-4.3,1,-3.6,2,0,3,5.3,2,-6.9,0,0,0,0,0,0,1,2.9,2.7,5.4,12.0,5.15,3.3,3.35,5.3,10.0,20.0,27.0,2.2,3.14,2.55,3.14,2.39,0.75,2.39,0,4.26,0,0,1.42,5.25,水晶宫,,2039209,,12.0,9.5,15.0,32.0,8.0,6.0,8.5,21.0,11.0,7.5,12.0,27.0,22.0,15.0,24.0,50.0,,,,1.8,1.4,2.7,修正(否决),大球,"0,2",,,,,,,,,"3,4,6",1.4,0.8,0,"['首选0球(变0%,n=0)', '⚠️方向冲突: Step0=大球但推荐0球(反方向)→谨慎', '双选0球+2球']",0,英格兰超级联赛,联赛,顶级联赛,欧洲,五大联赛,英格兰超级联赛
3.0,0:1,1,曼彻斯特城,1,16.7,2,12.0,2,7.1,0,0,1,-2.4,1,-2.6,1,-5.9,1,-10.5,0,0,0,0,0,0,0,0,2.8,5.6,35.0,9.8,5.3,3.7,4.1,5.6,8.0,8.5,2.6,99.0,99.0,99.0,99.0,0.0,99.0,2.0,4.0,0,1,1.91,2.82,伯恩利,,2039260,,35.0,10.0,6.6,6.5,45.0,15.0,8.75,9.25,100.0,38.0,25.0,25.0,500.0,175.0,100.0,90.0,,,,2.4,0.6,2.8,强(防守一致),大球,"1,2",,,,,,,,,"3,4,5",0.4,2.2,0,"['首选1球(变0%,n=2)', '⚠️方向冲突: Step0=大球但推荐1球(反方向)→谨慎', '双选1球+2球']",1,英格兰超级联赛,联赛,顶级联赛,欧洲,五大联赛,英格兰超级联赛
2.0,2:2,4,利兹联,1,7.1,1,3.4,1,2.7,1,-1.5,2,-6.1,0,0,0,0,0,0,0,0,0,0,0,0,1,1.8,2.0,4.0,15.0,6.0,3.8,3.35,4.6,8.0,15.0,20.0,2.0,3.62,3.64,3.64,1.73,1.9100000000000001,1.73,0,3.5,0,0,1.83,3.36,伯恩茅斯,,2039261,,15.0,13.5,20.0,45.0,9.0,6.5,10.5,26.0,10.0,6.5,11.0,30.0,16.0,11.5,18.0,45.0,,,,1.4,0.6,2.0,弱(高球不动降权),大球,"0,1",,,,,,,,,"0,1,2",1.2,0.8,0,"['首选0球(变0%,n=1)', '⚠️方向冲突: Step0=大球但推荐0球(反方向)→谨慎', '双选0球+1球']",0,英格兰超级联赛,联赛,顶级联赛,欧洲,五大联赛,英格兰超级联赛
2.6,0:5,5,诺丁汉森林,0,0,0,0,1,-3.2,1,-2.7,1,3.3,1,4.2,1,13.6,1,14.3,0,0,0,0,0,0,1,-5.6,2.6,5.2,9.0,4.4,3.05,3.55,6.2,12.5,25.0,40.0,2.6,2.84,2.5,2.84,2.5,0.33999999999999986,2.65,1.0,4.15,0,1,6.1,1.38,桑德兰,,2039300,,9.0,7.5,11.0,26.0,7.75,5.75,8.2,20.0,12.0,8.75,12.5,29.0,30.0,22.0,30.0,60.0,,,,2.0,0.6,2.6,强(防守强化),大球,"0,1",,,,,,,,,"3,4,5",1.2,1.4,0,"['首选0球(变0%,n=0)', '⚠️方向冲突: Step0=大球但推荐0球(反方向)→谨慎', '双选0球+1球']",0,英格兰超级联赛,联赛,顶级联赛,欧洲,五大联赛,英格兰超级联赛
4.0,1:0,1,阿斯顿维拉,1,7.1,1,2.7,0,0,0,0,1,-4.0,1,-0.6,0,0,0,0,0,0,0,0,0,0,1,4.5,2.7,5.4,15.0,5.65,3.7,3.4,4.8,7.95,15.0,22.0,1.4,3.35,2.4,3.35,2.4,0.9500000000000002,2.42,1.0,4.4,0,1,4.95,1.43,富勒姆,,2039312,,15.0,9.25,12.0,24.0,10.0,6.5,7.75,16.0,13.0,8.25,11.0,21.0,28.0,18.5,22.0,45.0,,,,2.6,1.4,2.7,中(防守矛盾⚠️),大球,"0,2",,,,,,,,,"3,4,5",0.6,0.8,0,"['首选0球(变0%,n=1)', '⚠️方向冲突: Step0=大球但推荐0球(反方向)→谨慎', '双选0球+2球']",0,英格兰超级联赛,联赛,顶级联赛,欧洲,五大联赛,英格兰超级联赛
