a_form,actual_score,actual_total,away_team,ch_g0_cnt,ch_g0_pct,ch_g1_cnt,ch_g1_pct,ch_g2_cnt,ch_g2_pct,ch_g3_cnt,ch_g3_pct,ch_g4_cnt,ch_g4_pct,ch_g5_cnt,ch_g5_pct,ch_g6_cnt,ch_g6_pct,ch_g7_cnt,ch_g7_pct,ch_had_平_cnt,ch_had_平_pct,ch_had_胜_cnt,ch_had_胜_pct,ch_had_负_cnt,ch_had_负_pct,ch_pp_cnt,ch_pp_pct,form_avg,form_sum,g0,g1,g2,g3,g4,g5,g6,g7,h_form,had_d,had_l,had_max,had_min,had_range,had_w,hhad_ball,hhad_d,hhad_is_guest_give,hhad_is_home_give,hhad_l,hhad_w,home_team,match_date,match_id,match_num,score_0_0,score_0_1,score_0_2,score_0_3,score_1_0,score_1_1,score_1_2,score_1_3,score_2_0,score_2_1,score_2_2,score_2_3,score_3_0,score_3_1,score_3_2,score_3_3,top1_score,top2_score,top3_score,v36_a_att,v36_a_def,v36_combined_avg,v36_conf,v36_dir,v36_double,v36_excl_0,v36_excl_1,v36_excl_2,v36_excl_3,v36_excl_4,v36_excl_5,v36_excl_6,v36_excl_7,v36_goals,v36_h_att,v36_h_def,v36_heat,v36_reason,v36_single,league,match_type,tier,region,league_group,league_subgroup
4.2,0:1,1,勒沃库森,0,0,2,6.4,2,8.2,3,4.3,1,-3.5,2,-5.1,2,-9.1,2,-14.3,0,0,0,0,0,0,0,0,3.8,7.6,20.0,7.45,4.6,3.65,4.15,6.5,10.0,12.0,3.4,3.6,3.02,3.6,1.92,1.6800000000000002,1.92,0,3.9,0,0,1.66,3.69,多特蒙德,,2039016,,20.0,16.0,23.0,50.0,10.5,8.0,10.0,23.0,11.0,7.25,10.0,23.0,17.0,11.0,16.0,31.0,,,,2.2,2.0,3.8,中(防守矛盾⚠️),大球,"1,2",,,,,,,,,"3,4,5",2.2,1.2,0,"['首选1球(变0%,n=2)', '⚠️方向冲突: Step0=大球但推荐1球(反方向)→谨慎', '双选1球+2球']",1,德国甲级联赛,联赛,顶级联赛,欧洲,五大联赛,德国甲级联赛
4.2,1:0,1,门兴格拉德巴赫,0,0,1,2.0,1,2.3,1,4.3,0,0,1,-3.8,1,-5.0,1,-7.7,0,0,0,0,0,0,0,0,3.6,7.2,23.0,7.75,4.5,3.65,4.25,6.25,9.5,12.0,3.0,4.7,6.3,6.3,1.32,4.9799999999999995,1.32,0,3.8,0,0,2.75,1.99,莱比锡红牛,,2039017,,23.0,23.0,40.0,100.0,9.5,9.5,16.0,45.0,8.0,7.0,13.0,39.0,10.0,9.0,16.0,41.0,,,,2.0,2.2,3.6,强,大球,"2,3",,,,,,,,,"3,4,5",2.2,0.8,0,"['首选2球(变0%,n=1)', '⚠️方向冲突: Step0=大球但推荐2球(反方向)→谨慎', '双选2球+3球']",2,德国甲级联赛,联赛,顶级联赛,欧洲,五大联赛,德国甲级联赛
2.0,1:2,3,法兰克福,1,5.9,1,3.8,1,3.8,1,2.9,1,-3.3,1,-3.4,1,-8.3,1,-5.9,0,0,0,0,0,0,0,0,2.9,5.8,18.0,6.75,4.15,3.55,4.35,7.0,11.0,16.0,3.8,3.33,2.43,3.33,2.4,0.9300000000000002,2.4,1.0,4.28,0,1,5.1,1.43,沃尔夫斯堡,,2039018,,18.0,12.0,16.0,29.0,11.5,7.0,8.25,17.0,14.0,7.75,10.0,20.0,25.0,15.0,18.0,32.0,,,,1.2,0.8,2.9,强(防守一致),大球,"0,2",,,,,,,,,"3,4,5",1.0,2.8,0,"['首选0球(变0%,n=1)', '⚠️方向冲突: Step0=大球但推荐0球(反方向)→谨慎', '双选0球+2球']",0,德国甲级联赛,联赛,顶级联赛,欧洲,五大联赛,德国甲级联赛
3.8,0:5,5,拜仁慕尼黑,0,0,2,9.5,2,4.7,2,-4.3,2,-4.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.7,5.4,21.0,7.5,4.45,3.35,4.15,6.8,11.0,14.0,1.6,4.9,1.28,7.0,1.28,5.72,7.0,1.0,3.65,0,1,1.9,3.04,圣保利,,2039025,,21.0,8.5,7.0,8.5,22.0,9.5,7.0,9.0,50.0,20.0,16.0,19.0,175.0,65.0,55.0,55.0,,,,2.8,1.0,2.7,弱(高球不动降权),大球,"1,2",,,,,,,,,"1,2,3",0.6,1.0,0,"['首选1球(变0%,n=2)', '⚠️方向冲突: Step0=大球但推荐1球(反方向)→谨慎', '双选1球+2球']",1,德国甲级联赛,联赛,顶级联赛,欧洲,五大联赛,德国甲级联赛
2.6,3:1,4,云达不来梅,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,6.0,15.0,5.5,3.7,3.45,4.75,8.25,14.5,22.0,3.4,3.35,2.92,3.35,2.05,1.3000000000000003,2.05,0,3.8,0,0,1.58,4.3,科隆,,2039047,,15.0,12.0,17.0,37.0,9.5,6.5,9.0,20.0,11.0,7.0,10.5,24.0,21.0,14.0,19.0,41.0,,,,1.6,1.0,3.0,弱(高球不动降权),大球,"0,1",,,,,,,,,"0,1,2",1.4,2.0,0,"['首选0球(变0%,n=0)', '⚠️方向冲突: Step0=大球但推荐0球(反方向)→谨慎', '双选0球+1球']",0,德国甲级联赛,联赛,顶级联赛,欧洲,五大联赛,德国甲级联赛
2.6,4:0,4,汉堡,3,42.9,3,28.6,3,17.6,0,0,2,-8.0,2,-13.0,2,-13.6,3,-25.0,0,0,0,0,0,0,4,31.2,2.8,5.6,30.0,9.0,5.0,3.5,4.0,6.0,9.5,9.75,3.0,5.85,9.0,9.0,1.18,7.82,1.18,0,4.1,0,0,3.73,1.62,斯图加特,,2039054,,30.0,31.0,60.0,125.0,10.5,10.5,23.0,55.0,7.75,6.75,14.0,45.0,9.0,8.5,16.0,42.0,,,,1.2,1.4,2.8,强,大球,"1,2",,,,,,,,,"3,4,7",1.4,1.6,0,"['首选1球(变0%,n=3)', '⚠️方向冲突: Step0=大球但推荐1球(反方向)→谨慎', '双选1球+2球']",1,德国甲级联赛,联赛,顶级联赛,欧洲,五大联赛,德国甲级联赛
3.6,0:1,1,弗赖堡,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,6.0,12.0,5.25,3.35,3.55,4.9,9.5,18.0,28.0,2.4,2.9,3.25,3.25,2.1,1.15,2.1,0,3.85,0,0,1.55,4.45,美因茨,,2039057,,12.0,11.5,18.0,40.0,8.5,5.5,9.5,24.0,11.0,7.25,10.5,28.0,20.0,14.0,21.0,45.0,,,,2.4,1.2,3.0,修正(否决),大球,"0,2",,,,,,,,,"3,4,5",2.0,0.4,0,"['首选0球(变0%,n=0)', '⚠️方向冲突: Step0=大球但推荐0球(反方向)→谨慎', '双选0球+2球']",0,德国甲级联赛,联赛,顶级联赛,欧洲,五大联赛,德国甲级联赛
3.8,1:1,2,科隆,1,16.7,3,11.8,2,4.8,1,-4.1,1,-4.2,1,-12.0,2,-27.1,2,-25.7,0,0,0,0,0,0,0,0,3.0999999999999996,6.199999999999999,10.5,4.75,3.3,3.5,5.75,11.0,17.5,26.0,2.4,3.0,2.27,3.0,2.27,0.73,2.82,0,4.6,0,0,1.31,6.75,圣保利,,2039141,,10.5,7.0,11.0,25.0,7.9,6.0,7.75,19.0,13.5,8.75,12.0,27.0,30.0,23.0,35.0,60.0,,,,2.0,1.8,3.1,弱,大球,"0,1",,,,,,,,,"0,1,2",0.4,2.0,0,"['首选0球(变0%,n=1)', '⚠️方向冲突: Step0=大球但推荐0球(反方向)→谨慎', '双选0球+1球']",0,德国甲级联赛,联赛,顶级联赛,欧洲,五大联赛,德国甲级联赛
2.6,2:1,3,多特蒙德,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,7.0,22.0,7.65,4.4,3.55,4.25,6.5,10.0,12.5,4.4,3.67,2.36,3.67,2.31,1.3599999999999999,2.31,0,4.32,0,0,1.47,4.6,霍芬海姆,,2039164,,22.0,14.5,17.0,31.0,13.5,8.0,8.5,16.5,15.0,7.75,9.5,17.0,25.0,14.5,16.0,28.0,,,,1.8,0.8,3.5,弱(高球不动降权),大球,"1,2",,,,,,,,,"1,2,3",1.4,3.0,0,"['首选1球(变0%,n=0)', '⚠️方向冲突: Step0=大球但推荐1球(反方向)→谨慎', '双选1球+2球']",1,德国甲级联赛,联赛,顶级联赛,欧洲,五大联赛,德国甲级联赛
3.2,3:1,4,汉堡,0,0,1,-4.5,1,1.3,1,-2.9,1,4.2,1,-5.9,1,10.3,1,14.3,0,0,0,0,0,0,3,-16.7,3.1,6.2,14.0,5.25,3.8,3.35,4.95,8.0,16.0,24.0,3.0,3.4,3.65,3.65,1.78,1.8699999999999999,1.78,0,3.55,0,0,1.78,3.5,云达不来梅,,2039165,,14.0,13.0,21.0,55.0,8.25,6.5,10.5,27.0,9.0,6.75,11.5,30.0,16.0,12.5,20.0,45.0,,,,1.2,2.0,3.1,中(防守矛盾⚠️),大球,"0,2",,,,,,,,,"3,4,5",1.4,1.6,0,"['首选0球(变0%,n=0)', '⚠️方向冲突: Step0=大球但推荐0球(反方向)→谨慎', '双选0球+2球']",0,德国甲级联赛,联赛,顶级联赛,欧洲,五大联赛,德国甲级联赛
